index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm1,0.0,47.60900000000038,47.611423,0.0
1,task-1-1,vm2,0.0,0.3280000000013388,0.325455,0.0
2,task-1-2,vm3,0.001202,0.25,0.250353,0.0
3,task-1-3,vm4,0.001202,0.3440000000009604,0.337392,0.0
4,task-1-4,vm4,0.001202,0.21900000000096043,0.213424,0.0
5,task-1-5,vm3,0.001202,0.6559999999990396,0.64819,0.0
6,task-1-6,vm4,0.002564,6.515999999999622,6.51363,0.0
7,task-10-7,vm4,0.002564,6.421999999998661,6.41138,0.0
8,task-1-8,vm2,0.003564,0.5780000000013388,0.574767,0.0
9,task-1-9,vm3,0.003564,0.5159999999996217,0.516679,0.0
10,task-1-10,vm3,0.004562,0.375,0.388788,0.0
37,task-1-37,vm4,0.005075,6.75,6.767839,0.0
38,task-1-38,vm4,0.005075,6.593000000000757,6.597949,0.0
39,task-1-39,vm4,0.006083,6.6709999999984575,6.680327,0.0
40,task-1-40,vm4,0.006083,6.843000000000757,6.856913,0.0
41,task-1-41,vm4,0.213424,6.717999999997119,6.938403,0.20300000000133878
13,task-1-13,vm3,0.251793,0.5309999999990396,0.770781,0.23400000000037835
12,task-1-12,vm2,0.325455,0.48399999999674037,0.804335,0.3120000000017171
42,task-1-42,vm4,0.337392,6.702999999997701,7.0412,0.3280000000013388
14,task-1-14,vm3,0.388788,0.5,0.89119,0.375
16,task-1-16,vm3,0.516679,0.5149999999994179,1.028022,0.5
15,task-1-15,vm2,0.575541,0.46899999999732245,1.038309,0.5620000000017171
17,task-1-17,vm3,0.64819,0.5,1.154929,0.6399999999994179
20,task-1-20,vm3,0.770781,0.5,1.277391,0.7649999999994179
19,task-1-19,vm2,0.804335,0.4690000000009604,1.276359,0.7959999999984575
21,task-1-21,vm3,0.89119,0.5149999999994179,1.409572,0.875
23,task-1-23,vm3,1.028022,0.5159999999996217,1.545775,1.014999999999418
22,task-1-22,vm2,1.038309,0.4690000000009604,1.513504,1.0309999999990396
24,task-1-24,vm3,1.15593,0.5309999999990396,1.684394,1.139999999999418
26,task-8-26,vm2,1.276359,14.515999999999622,15.786488,1.264999999999418
27,task-4-27,vm3,1.277391,2.297000000002299,3.574355,1.264999999999418
32,task-1-32,vm3,1.410678,2.2810000000026776,3.704979,1.389999999999418
101,task-1-101,vm2,1.513504,14.514999999999418,16.023644,1.5
33,task-1-33,vm3,1.545775,2.2810000000026776,3.830597,1.5309999999990396
34,task-6-34,vm3,1.684394,6.14100000000326,7.824296,1.6709999999984575
48,task-1-48,vm3,3.574355,4.375,7.956821,3.562000000001717
49,task-1-49,vm3,3.704979,4.375,8.079075,3.687000000001717
50,task-1-50,vm3,3.830597,4.375,8.202009,3.812000000001717
43,task-1-43,vm4,6.41138,0.7190000000009604,7.131019,6.40599999999904
44,task-1-44,vm4,6.514642,0.7180000000007567,7.224303,6.5
45,task-1-45,vm4,6.597949,0.7190000000009604,7.318127,6.593000000000757
46,task-1-46,vm4,6.680327,0.7040000000015425,7.388789,6.6709999999984575
47,task-5-47,vm4,6.767839,2.1709999999984575,8.935899,6.75
52,task-1-52,vm4,6.856913,2.1719999999986612,9.030487,6.843000000000757
53,task-1-53,vm4,6.938403,2.188000000001921,9.117771,6.9209999999984575
55,task-1-55,vm4,7.0412,2.1560000000026776,9.200166,7.03099999999904
56,task-9-56,vm4,7.131019,6.984000000000378,14.116593,7.125
78,task-2-78,vm4,7.224303,7.171999999998661,14.399409,7.218000000000757
79,task-1-79,vm4,7.319519,7.15599999999904,14.487089,7.312000000001717
80,task-1-80,vm4,7.389799,7.1709999999984575,14.56422,7.375
51,task-1-51,vm3,7.824296,0.5159999999996217,8.337939,7.812000000001717
54,task-1-54,vm3,7.956821,0.5159999999996217,8.465399,7.937000000001717
57,task-1-57,vm3,8.080266,0.5159999999996217,8.594292,8.062000000001717
58,task-1-58,vm3,8.202009,0.5469999999986612,8.749405,8.187000000001717
59,task-1-59,vm3,8.337939,0.5309999999990396,8.87211,8.328000000001339
60,task-1-60,vm3,8.465399,0.5469999999986612,9.01931,8.453000000001339
61,task-1-61,vm3,8.595468,0.5309999999990396,9.122808,8.578000000001339
62,task-1-62,vm3,8.750419,0.5159999999996217,9.255567,8.734000000000378
63,task-1-63,vm3,8.87211,0.5,9.376328,8.859000000000378
81,task-1-81,vm4,8.935899,5.735000000000582,14.672391,8.920999999998457
64,task-1-64,vm3,9.020788,0.4850000000005821,9.508978,9.0
82,task-1-82,vm4,9.031576,5.735000000000582,14.762388,9.014999999999418
83,task-1-83,vm4,9.117771,5.71900000000096,14.846213,9.109000000000378
65,task-1-65,vm3,9.122808,0.5309999999990396,9.644622,9.109000000000378
84,task-1-84,vm4,9.200166,5.7189999999973224,14.92233,9.187000000001717
66,task-1-66,vm3,9.256106,0.5149999999994179,9.772574,9.25
67,task-2-67,vm3,9.376988,0.8590000000003783,10.236149,9.359000000000378
68,task-1-68,vm3,9.508978,0.8430000000007567,10.357369,9.5
69,task-1-69,vm3,9.646035,0.8280000000013388,10.482222,9.639999999999418
70,task-1-70,vm3,9.772574,0.8280000000013388,10.610283,9.764999999999418
71,task-1-71,vm3,10.236149,0.5159999999996217,10.745463,10.218000000000757
72,task-1-72,vm3,10.357369,0.5159999999996217,10.868084,10.343000000000757
73,task-2-73,vm3,10.482222,0.8440000000009604,11.327328,10.468000000000757
74,task-1-74,vm3,10.610283,0.8440000000009604,11.452095,10.593000000000757
75,task-1-75,vm3,10.746789,0.8280000000013388,11.579435,10.734000000000378
76,task-1-76,vm3,10.869097,0.8440000000009604,11.712831,10.859000000000378
77,task-7-77,vm3,11.327328,5.796999999998661,17.116646,11.312000000001717
111,task-1-111,vm3,11.452095,5.796999999998661,17.251537,11.437000000001717
112,task-1-112,vm3,11.580409,5.796999999998661,17.377874,11.562000000001717
115,task-1-115,vm3,11.712831,5.796999999998661,17.513304,11.703000000001339
85,task-1-85,vm4,14.117596,0.875,15.000249,14.109000000000378
86,task-1-86,vm4,14.399409,0.7030000000013388,15.100857,14.389999999999418
87,task-1-87,vm4,14.487089,0.7029999999977008,15.191322,14.468000000000757
88,task-1-88,vm4,14.565426,0.7190000000009604,15.284602,14.545999999998457
89,task-1-89,vm4,14.672391,0.7030000000013388,15.373973,14.65599999999904
90,task-1-90,vm4,14.762388,0.7030000000013388,15.468327,14.75
91,task-3-91,vm4,14.846213,1.2029999999977008,16.044642,14.828000000001339
92,task-1-92,vm4,14.92233,1.2340000000003783,16.157028,14.90599999999904
93,task-1-93,vm4,15.000249,1.2190000000009604,16.217114,14.984000000000378
94,task-4-94,vm4,15.100857,2.125,17.223195,15.093000000000757
95,task-2-95,vm4,15.191322,2.313000000001921,17.501438,15.170999999998457
96,task-1-96,vm4,15.285603,2.3280000000013388,17.620756,15.264999999999418
97,task-3-97,vm4,15.373973,2.8280000000013388,18.199277,15.359000000000378
99,task-1-99,vm4,15.468327,2.827999999997701,18.298571,15.453000000001339
106,task-1-106,vm2,15.787019,0.4690000000009604,16.257436,15.78099999999904
109,task-1-109,vm2,16.023644,0.4530000000013388,16.48527,16.014999999999418
102,task-1-102,vm4,16.045252,2.3440000000009604,18.38331,16.03099999999904
103,task-1-103,vm4,16.158272,2.3280000000013388,18.484334,16.139999999999418
104,task-1-104,vm4,16.217114,2.3590000000003783,18.569485,16.20300000000134
110,task-1-110,vm2,16.258434,0.4530000000013388,16.720039,16.25
114,task-1-114,vm2,16.48527,0.4690000000009604,16.948683,16.468000000000757
117,task-1-117,vm2,16.720039,0.4679999999971187,17.179894,16.70300000000134
121,task-1-121,vm2,16.948683,0.46899999999732245,17.415285,16.937000000001717
116,task-1-116,vm3,17.116646,0.5159999999996217,17.637611,17.10900000000038
124,task-1-124,vm2,17.179894,0.4540000000015425,17.643421,17.170999999998457
105,task-1-105,vm4,17.223195,1.4379999999982829,18.664156,17.218000000000757
118,task-1-118,vm3,17.251537,0.5159999999996217,17.761578,17.23400000000038
119,task-1-119,vm3,17.377874,0.5309999999990396,17.899066,17.35900000000038
128,task-1-128,vm2,17.416646,0.4690000000009604,17.88038,17.40599999999904
107,task-10-107,vm4,17.501438,7.25,24.741946,17.48400000000038
122,task-1-122,vm3,17.513304,0.5309999999990396,18.037288,17.5
136,task-1-136,vm4,17.620756,7.21900000000096,24.837152,17.60900000000038
123,task-1-123,vm3,17.637611,0.5309999999990396,18.166478,17.625
129,task-1-129,vm2,17.643421,0.4680000000007567,18.111258,17.625
125,task-1-125,vm3,17.761578,0.5459999999984575,18.301311,17.75
130,task-1-130,vm2,17.88038,0.4680000000007567,18.347802,17.875
126,task-8-126,vm3,17.900084,7.563000000001921,25.458419,17.889999999999418
178,task-2-178,vm3,18.037288,7.875,25.917192,18.03099999999904
131,task-1-131,vm2,18.111258,0.4850000000005821,18.587411,18.093000000000757
180,task-1-180,vm3,18.166478,7.875,26.039395,18.15599999999904
137,task-1-137,vm4,18.199277,6.7189999999973224,24.919882,18.187000000001717
138,task-1-138,vm4,18.298571,6.71900000000096,25.011017,18.28099999999904
182,task-1-182,vm3,18.301311,7.860000000000582,26.17437,18.295999999998457
132,task-1-132,vm2,18.349518,0.4690000000009604,18.822426,18.343000000000757
139,task-1-139,vm4,18.38331,6.703000000001339,25.090292,18.375
140,task-1-140,vm4,18.484334,6.687999999998283,25.168477,18.468000000000757
141,task-1-141,vm4,18.569485,6.702999999997701,25.28102,18.562000000001717
133,task-1-133,vm2,18.587411,0.4529999999977008,19.049755,18.57800000000134
142,task-1-142,vm4,18.665153,6.703000000001339,25.369691,18.65599999999904
134,task-1-134,vm2,18.822426,0.4529999999977008,19.281109,18.812000000001717
135,task-6-135,vm2,19.049755,8.328000000001339,27.374868,19.03099999999904
196,task-1-196,vm2,19.28226,8.31300000000192,27.587432,19.264999999999418
143,task-1-143,vm4,24.741946,0.7030000000013388,25.45331,24.73400000000038
144,task-1-144,vm4,24.837662,0.7029999999977008,25.538313,24.82800000000134
145,task-1-145,vm4,24.920882,0.7340000000003783,25.647871,24.90599999999904
146,task-1-146,vm4,25.011017,0.7340000000003783,25.741031,25.0
147,task-1-147,vm4,25.090292,0.75,25.834173,25.07800000000134
148,task-1-148,vm4,25.169473,0.7649999999994179,25.935451,25.15599999999904
149,task-1-149,vm4,25.282014,0.75,26.03125,25.264999999999418
150,task-1-150,vm4,25.369691,0.75,26.121083,25.35900000000038
151,task-1-151,vm4,25.45331,0.75,26.203027,25.437000000001717
183,task-1-183,vm3,25.458419,0.8279999999977008,26.293658,25.45300000000134
152,task-1-152,vm4,25.538313,0.75,26.288949,25.53099999999904
153,task-1-153,vm4,25.648872,0.7350000000005821,26.380096,25.639999999999418
154,task-1-154,vm4,25.741031,0.7340000000003783,26.475277,25.73400000000038
155,task-1-155,vm4,25.834173,0.7179999999971187,26.562151,25.82800000000134
184,task-1-184,vm3,25.917192,0.5,26.424766,25.90599999999904
156,task-1-156,vm4,25.935451,0.7190000000009604,26.655251,25.920999999998457
157,task-1-157,vm4,26.032247,0.7190000000009604,26.74449,26.014999999999418
185,task-1-185,vm3,26.039395,0.5149999999994179,26.563146,26.03099999999904
158,task-1-158,vm4,26.121083,0.7030000000013388,26.827749,26.10900000000038
187,task-1-187,vm3,26.175371,0.5310000000026776,26.694516,26.15599999999904
159,task-1-159,vm4,26.203027,0.7189999999973224,26.913625,26.187000000001717
160,task-1-160,vm4,26.288949,0.7190000000009604,27.006922,26.28099999999904
188,task-1-188,vm3,26.294662,0.5470000000022992,26.83557,26.28099999999904
161,task-1-161,vm4,26.380096,0.7180000000007567,27.108919,26.375
189,task-1-189,vm3,26.424766,0.5470000000022992,26.962786,26.40599999999904
162,task-1-162,vm4,26.476273,0.7190000000009604,27.199755,26.468000000000757
