index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm2,0.0,48.40600000000086,48.418437,0.0
1,task-1-1,vm3,0.0,0.6560000000008586,0.658677,0.0
2,task-10-2,vm1,0.000997,-1.0,83.088315,0.0
3,task-1-3,vm4,0.000997,21.875,21.874749,0.0
4,task-10-4,vm4,0.000997,9.656000000000859,9.6599,0.0
5,task-1-5,vm3,0.000997,0.9060000000008586,0.907214,0.0
6,task-1-6,vm3,0.002423,0.7660000000014406,0.775458,0.0
7,task-10-7,vm3,0.002423,11.953000000001339,11.956024,0.0
8,task-1-8,vm4,0.003485,9.735000000000582,9.737135,0.0
9,task-10-9,vm2,0.004484,24.26600000000144,24.269584,0.0
13,task-10-13,vm4,0.004484,15.76600000000144,15.76495,0.0
14,task-1-14,vm4,0.004484,9.79700000000048,9.81096,0.0
15,task-1-15,vm4,0.005992,21.985000000000582,21.987903,0.0
17,task-10-17,vm4,0.005992,21.688000000000102,21.690083,0.0
18,task-1-18,vm4,0.005992,21.78100000000086,21.79034,0.0
10,task-1-10,vm3,0.658677,12.438000000000102,13.100794,0.6560000000008586
11,task-10-11,vm3,0.775458,23.686999999999898,24.464486,0.7660000000014406
12,task-1-12,vm3,0.907214,12.328999999999724,13.248852,0.9060000000008586
19,task-10-19,vm4,9.6599,19.875,29.531133,9.656000000000859
20,task-1-20,vm4,9.737135,19.796000000000276,29.532621,9.735000000000582
21,task-1-21,vm4,9.811956,19.515000000001237,29.342183,9.813000000000102
16,task-10-16,vm3,11.957031,23.89099999999962,35.851977,11.953000000001339
24,task-1-24,vm3,13.100794,22.90599999999904,36.011327,13.09400000000096
25,task-10-25,vm3,13.248852,33.84300000000076,47.078056,13.235000000000582
23,task-10-23,vm4,15.76495,18.84399999999914,34.617431,15.76600000000144
28,task-10-28,vm4,21.690083,18.92200000000048,40.618089,21.688000000000102
27,task-10-27,vm2,24.269584,69.20299999999952,93.473695,24.26600000000144
26,task-1-26,vm3,24.464486,22.79699999999866,47.250132,24.45300000000134
29,task-10-29,vm2,48.418437,65.84399999999914,114.264405,48.40600000000086
22,task-10-22,vm1,83.088315,-1.0,148.963171,83.07800000000134
