index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm1,0.0,2.0929999999971187,2.094028,0.0
1,task-1-1,vm4,0.001507,0.2809999999990396,0.281555,0.0
3,task-1-3,vm4,0.001507,0.17199999999866122,0.181771,0.0
4,task-1-4,vm2,0.002551,0.3279999999977008,0.327813,0.0
5,task-1-5,vm2,0.002551,0.5619999999980791,0.558117,0.0
6,task-1-6,vm3,0.002551,0.6559999999990396,0.655663,0.0
7,task-10-7,vm4,0.002551,6.436999999998079,6.443613,0.0
13,task-1-13,vm4,0.00355,6.546999999998661,6.549967,0.0
14,task-1-14,vm3,0.00355,0.23400000000037835,0.236662,0.0
15,task-1-15,vm3,0.00355,0.375,0.374394,0.0
18,task-1-18,vm4,0.00355,0.375,0.382534,0.0
19,task-1-19,vm3,0.004616,0.5149999999994179,0.521672,0.0
27,task-4-27,vm4,0.004616,11.3279999999977,11.327849,0.0
34,task-6-34,vm4,0.004616,8.75,8.751084,0.0
36,task-5-36,vm4,0.006026,10.31199999999808,10.319557,0.0
38,task-1-38,vm4,0.181771,11.25,11.417296,0.17199999999866122
20,task-1-20,vm3,0.236662,0.5469999999986612,0.781135,0.23400000000037835
43,task-1-43,vm4,0.282933,11.21900000000096,11.496831,0.2809999999990396
8,task-1-8,vm2,0.327813,0.4690000000009604,0.796562,0.3279999999977008
28,task-1-28,vm3,0.374919,0.5309999999990396,0.910269,0.375
44,task-1-44,vm4,0.383066,11.2029999999977,11.588214,0.375
29,task-1-29,vm3,0.521672,0.5159999999996217,1.040874,0.5149999999994179
10,task-1-10,vm2,0.559118,0.4690000000009604,1.038516,0.5619999999980791
31,task-1-31,vm3,0.656201,0.5159999999996217,1.169594,0.6559999999990396
40,task-1-40,vm3,0.781135,0.5309999999990396,1.313997,0.7809999999990396
11,task-1-11,vm2,0.796562,0.4680000000007567,1.275863,0.7969999999986612
55,task-1-55,vm3,0.910269,0.5309999999990396,1.44776,0.9059999999990396
16,task-1-16,vm2,1.039859,0.48400000000037835,1.51371,1.0309999999990396
59,task-1-59,vm3,1.040874,0.5469999999986612,1.578665,1.0309999999990396
61,task-1-61,vm3,1.170592,0.5309999999990396,1.71162,1.1719999999986612
17,task-1-17,vm2,1.27687,0.4690000000009604,1.755108,1.2809999999990396
63,task-1-63,vm3,1.313997,0.5309999999990396,1.843819,1.3119999999980791
64,task-1-64,vm3,1.44776,0.5309999999990396,1.968298,1.4369999999980791
21,task-1-21,vm2,1.514343,0.4690000000009604,1.992769,1.514999999999418
71,task-1-71,vm3,1.579661,0.5149999999994179,2.098435,1.5779999999977008
72,task-1-72,vm3,1.71162,0.5310000000026776,2.233643,1.7029999999977008
22,task-1-22,vm2,1.755108,0.48400000000037835,2.232641,1.75
73,task-2-73,vm3,1.843819,0.8600000000005821,2.703548,1.8429999999971187
75,task-1-75,vm3,1.968298,0.8600000000005821,2.833797,1.9679999999971187
23,task-1-23,vm2,1.992769,0.48399999999674037,2.479026,1.9840000000003783
2,task-1-2,vm1,2.094028,1.7820000000028813,3.883442,2.0929999999971187
76,task-1-76,vm3,2.098435,0.875,2.971311,2.0929999999971187
24,task-1-24,vm2,2.232641,0.48399999999674037,2.723003,2.2340000000003783
79,task-1-79,vm3,2.233643,0.875,3.115027,2.2340000000003783
32,task-1-32,vm2,2.479026,0.4850000000005821,2.955477,2.4679999999971187
81,task-1-81,vm3,2.703548,0.5310000000026776,3.241627,2.702999999997701
35,task-1-35,vm2,2.723003,0.4690000000009604,3.192057,2.7179999999971187
83,task-1-83,vm3,2.833797,0.5470000000022992,3.375608,2.827999999997701
37,task-1-37,vm2,2.955477,0.48400000000037835,3.436361,2.952999999997701
85,task-1-85,vm3,2.971311,0.5320000000028813,3.508903,2.9679999999971187
89,task-1-89,vm3,3.116021,0.5469999999986612,3.651751,3.1090000000003783
39,task-1-39,vm2,3.192057,0.4850000000005821,3.678583,3.186999999998079
91,task-3-91,vm3,3.241627,1.4529999999977008,4.691013,3.2340000000003783
94,task-4-94,vm3,3.375608,3.125,6.499547,3.375
41,task-1-41,vm2,3.437581,0.4850000000005821,3.920398,3.436999999998079
95,task-2-95,vm3,3.508903,3.4679999999971187,6.978764,3.5
98,task-1-98,vm3,3.651751,3.4530000000013388,7.109906,3.6559999999990396
46,task-1-46,vm2,3.680171,0.48400000000037835,4.164381,3.6719999999986612
9,task-1-9,vm1,3.884888,2.014999999999418,5.886729,3.875
47,task-5-47,vm2,3.920398,5.859000000000378,9.779302,3.9219999999986612
54,task-1-54,vm2,4.165483,5.859000000000378,10.010681,4.15599999999904
99,task-1-99,vm3,4.691013,2.547000000002299,7.236983,4.686999999998079
12,task-1-12,vm1,5.886729,2.125,8.020855,5.889999999999418
48,task-1-48,vm4,6.444821,5.235000000000582,11.675717,6.436999999998079
101,task-1-101,vm3,6.499547,0.8590000000003783,7.360746,6.5
51,task-1-51,vm4,6.549967,5.218000000000757,11.771958,6.546999999998661
104,task-1-104,vm3,6.978764,0.5160000000032596,7.484812,6.967999999997119
107,task-10-107,vm3,7.109906,11.48399999999674,18.59117,7.109000000000378
109,task-1-109,vm3,7.236983,11.48399999999674,18.719099,7.234000000000378
113,task-1-113,vm3,7.361294,11.48399999999674,18.8464,7.359000000000378
115,task-1-115,vm3,7.484812,11.5,18.992962,7.484000000000378
25,task-1-25,vm1,8.020855,2.2819999999992433,10.297466,8.014999999999418
52,task-1-52,vm4,8.75255,3.125,11.870883,8.75
66,task-1-66,vm2,9.779914,0.4690000000009604,10.249943,9.78099999999904
69,task-1-69,vm2,10.010681,0.4690000000009604,10.489729,10.014999999999418
77,task-7-77,vm2,10.249943,11.139999999999418,21.396853,10.25
26,task-8-26,vm1,10.297466,-1.0,41.062498,10.296999999998661
53,task-1-53,vm4,10.319557,1.6559999999990396,11.973113,10.31199999999808
80,task-1-80,vm2,10.489729,11.140999999999622,21.628599,10.484000000000378
56,task-9-56,vm4,11.328849,5.514999999999418,16.850007,11.3279999999977
57,task-1-57,vm4,11.418803,5.514999999999418,16.946646,11.421999999998661
67,task-2-67,vm4,11.497828,5.717999999997119,17.224282,11.5
84,task-1-84,vm4,11.588214,5.734000000000378,17.313422,11.5779999999977
90,task-1-90,vm4,11.675717,5.718000000000757,17.396391,11.671999999998661
92,task-1-92,vm4,11.772961,5.71900000000096,17.479355,11.764999999999418
102,task-1-102,vm4,11.870883,5.702999999997701,17.583109,11.875
103,task-1-103,vm4,11.973113,5.7040000000015425,17.67974,11.967999999997119
106,task-1-106,vm4,16.851137,0.9220000000022992,17.763349,16.84299999999712
108,task-1-108,vm4,16.947299,0.9220000000022992,17.864357,16.93699999999808
111,task-1-111,vm4,17.224814,0.7350000000005821,17.958712,17.21799999999712
112,task-1-112,vm4,17.313422,0.75,18.062639,17.31199999999808
116,task-1-116,vm4,17.396906,0.7659999999996217,18.15298,17.389999999999418
128,task-1-128,vm4,17.481655,0.75,18.239372,17.48400000000038
134,task-1-134,vm4,17.583109,0.75,18.324687,17.5779999999977
137,task-1-137,vm4,17.67974,0.7340000000003783,18.411649,17.67199999999866
140,task-1-140,vm4,17.76389,0.7190000000009604,18.492256,17.764999999999418
143,task-1-143,vm4,17.864357,0.7189999999973224,18.587385,17.85900000000038
144,task-1-144,vm4,17.959221,0.7190000000009604,18.675377,17.9529999999977
146,task-1-146,vm4,18.062639,0.7030000000013388,18.762788,18.06199999999808
149,task-1-149,vm4,18.15298,0.6869999999980791,18.841647,18.15599999999904
151,task-1-151,vm4,18.239372,0.6879999999982829,18.931378,18.23400000000038
152,task-1-152,vm4,18.32514,0.6870000000017171,19.024894,18.3279999999977
153,task-1-153,vm4,18.412153,0.7030000000013388,19.114427,18.40599999999904
156,task-1-156,vm4,18.492256,0.7029999999977008,19.196588,18.48400000000038
160,task-1-160,vm4,18.587385,0.7030000000013388,19.276544,18.5779999999977
123,task-1-123,vm3,18.591686,0.5160000000032596,19.111419,18.59299999999712
161,task-1-161,vm4,18.675919,0.6870000000017171,19.369365,18.67199999999866
124,task-1-124,vm3,18.719099,0.5320000000028813,19.252061,18.71799999999712
178,task-2-178,vm4,18.762788,0.875,19.650473,18.764999999999418
183,task-1-183,vm4,18.841647,0.8910000000032596,19.744295,18.84299999999712
125,task-1-125,vm3,18.8464,0.5470000000022992,19.393295,18.84299999999712
184,task-1-184,vm4,18.931933,0.9209999999984575,19.840092,18.92199999999866
129,task-1-129,vm3,18.994199,0.5469999999986612,19.527078,18.98400000000038
189,task-1-189,vm4,19.025463,0.9069999999992433,19.929847,19.014999999999418
131,task-1-131,vm3,19.111419,0.5469999999986612,19.660897,19.10900000000038
191,task-3-191,vm4,19.114427,1.4059999999990396,20.5127,19.10900000000038
195,task-2-195,vm4,19.196588,1.610000000000582,20.793046,19.18699999999808
132,task-1-132,vm3,19.252061,0.5309999999990396,19.789892,19.25
198,task-1-198,vm4,19.276544,1.5940000000009604,20.880465,19.28099999999904
207,task-10-207,vm4,19.369365,7.546999999998661,26.916291,19.35900000000038
133,task-1-133,vm3,19.394144,0.5159999999996217,19.914051,19.389999999999418
138,task-1-138,vm3,19.527078,0.5159999999996217,20.043292,19.53099999999904
