index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm1,0.0,0.5469999999986612,0.544055,0.0
1,task-1-1,vm2,0.000372,0.3279999999977008,0.332538,0.0
2,task-1-2,vm3,0.001399,0.5,0.494184,0.0
3,task-1-3,vm4,0.001399,0.23500000000058208,0.231588,0.0
5,task-1-5,vm2,0.001399,0.5629999999982829,0.554784,0.0
6,task-1-6,vm3,0.002926,0.3600000000005821,0.349439,0.0
7,task-10-7,vm4,0.002926,6.46900000000096,6.459219,0.0
10,task-1-10,vm3,0.002926,0.23500000000058208,0.229083,0.0
11,task-1-11,vm4,0.004457,6.640999999999622,6.641836,0.0
14,task-1-14,vm3,0.004457,0.625,0.621026,0.0
15,task-1-15,vm4,0.004457,6.562999999998283,6.552693,0.0
19,task-1-19,vm4,0.004457,7.937999999998283,7.938073,0.0
23,task-1-23,vm4,0.00599,6.71900000000096,6.737152,0.0
27,task-4-27,vm4,0.00599,7.828000000001339,7.83738,0.0
31,task-1-31,vm4,0.007,6.811999999998079,6.825198,0.0
18,task-1-18,vm3,0.230094,0.5309999999990396,0.767822,0.23500000000058208
35,task-1-35,vm4,0.231588,7.796999999998661,8.030747,0.21900000000096043
9,task-1-9,vm2,0.333617,0.4379999999982829,0.785696,0.3440000000009604
22,task-1-22,vm3,0.349439,0.5309999999990396,0.8892,0.3440000000009604
26,task-8-26,vm3,0.494184,7.390999999999622,7.888829,0.48400000000037835
4,task-1-4,vm1,0.545213,0.5159999999996217,1.060298,0.5469999999986612
13,task-1-13,vm2,0.555781,0.4530000000013388,1.018179,0.5629999999982829
30,task-1-30,vm3,0.622459,7.390999999999622,8.016683,0.6090000000003783
34,task-6-34,vm3,0.769185,11.203000000001339,11.962012,0.75
17,task-1-17,vm2,0.785696,0.4680000000007567,1.252978,0.7819999999992433
38,task-1-38,vm3,0.8892,11.203000000001339,12.097007,0.875
21,task-1-21,vm2,1.018179,0.4690000000009604,1.48877,1.0
8,task-1-8,vm1,1.060298,0.5149999999994179,1.578062,1.0629999999982829
25,task-1-25,vm2,1.252978,0.4690000000009604,1.715968,1.2340000000003783
29,task-1-29,vm2,1.48877,0.4679999999971187,1.946907,1.4690000000009604
12,task-1-12,vm1,1.578062,0.5160000000032596,2.088313,1.5779999999977008
33,task-1-33,vm2,1.715968,0.46899999999732245,2.183194,1.7030000000013388
37,task-1-37,vm2,1.946907,0.4690000000009604,2.415419,1.9369999999980791
16,task-1-16,vm1,2.088313,0.5,2.596742,2.0940000000009604
41,task-1-41,vm2,2.184433,0.4530000000013388,2.640349,2.1719999999986612
45,task-1-45,vm2,2.415419,0.4530000000013388,2.871639,2.4059999999990396
20,task-1-20,vm1,2.596742,0.5159999999996217,3.111066,2.5780000000013388
49,task-1-49,vm2,2.641363,0.4530000000013388,3.097704,2.625
53,task-1-53,vm2,2.872954,0.4690000000009604,3.335185,2.8590000000003783
57,task-1-57,vm2,3.097704,0.48399999999674037,3.573425,3.0780000000013388
24,task-1-24,vm1,3.111066,0.5619999999980791,3.66454,3.0940000000009604
61,task-1-61,vm2,3.335185,0.4529999999977008,3.796176,3.3280000000013388
65,task-1-65,vm2,3.573976,0.4540000000015425,4.027991,3.561999999998079
28,task-1-28,vm1,3.665839,0.5,4.175675,3.6559999999990396
69,task-1-69,vm2,3.796176,0.4690000000009604,4.255329,3.7809999999990396
73,task-2-73,vm2,4.028972,1.125,5.147843,4.015999999999622
32,task-1-32,vm1,4.175675,0.5159999999996217,4.69171,4.15599999999904
77,task-7-77,vm2,4.255329,11.703000000001339,15.962464,4.25
36,task-5-36,vm1,4.69171,11.09400000000096,15.780493,4.671999999998661
81,task-1-81,vm2,5.147843,11.045999999998457,16.196104,5.140999999999622
39,task-1-39,vm4,6.46019,1.6559999999990396,8.119974,6.453000000001339
43,task-1-43,vm4,6.552693,1.639999999999418,8.199207,6.546999999998661
