index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm1,0.0,50.56300000000192,50.568275,0.0
1,task-5-1,vm2,0.0,6.125,6.123593,0.0
2,task-8-2,vm3,0.000998,7.21900000000096,7.223071,0.0
3,task-2-3,vm4,0.001999,8.5470000000023,8.549334,0.0
4,task-10-4,vm4,0.002996,7.28099999999904,7.281828,0.0
5,task-3-5,vm2,0.002996,8.31300000000192,8.321244,0.0
6,task-4-6,vm4,0.003998,1.125,1.1318,0.0
7,task-4-7,vm4,0.00451,8.265999999999622,8.276783,0.0
8,task-7-8,vm3,0.00451,12.71900000000096,12.730987,0.0
10,task-9-10,vm4,0.005031,18.39099999999962,18.396383,0.0
13,task-9-13,vm4,0.006103,13.43800000000192,13.447168,0.0
14,task-1-14,vm3,0.006635,20.03099999999904,20.032451,0.0
15,task-8-15,vm3,0.006635,19.90599999999904,19.904411,0.0
17,task-5-17,vm4,0.007409,26.0,26.012897,0.0
19,task-10-19,vm4,0.007409,24.45300000000134,24.464165,0.0
22,task-8-22,vm4,1.132801,28.76599999999962,29.902893,1.125
9,task-3-9,vm2,6.123593,4.360000000000582,10.492843,6.125
20,task-6-20,vm3,7.223071,16.81199999999808,24.031282,7.21900000000096
26,task-4-26,vm4,7.282849,23.625,30.912853,7.28099999999904
27,task-4-27,vm4,8.276783,23.625,31.901505,8.265999999999622
11,task-1-11,vm2,8.322378,2.4219999999986612,10.745018,8.31300000000192
29,task-3-29,vm4,8.549334,23.937999999998283,32.490346,8.5470000000023
12,task-7-12,vm2,10.492843,11.920999999998457,22.405775,10.485000000000582
21,task-5-21,vm2,10.745527,17.218000000000757,27.954697,10.735000000000582
23,task-2-23,vm3,12.730987,11.765999999999622,24.493034,12.71900000000096
30,task-9-30,vm4,13.447168,23.92199999999866,37.357576,13.43800000000192
32,task-7-32,vm4,18.396383,21.95300000000134,40.350756,18.39099999999962
24,task-10-24,vm3,19.905423,15.6720000000023,35.586288,19.90599999999904
34,task-1-34,vm3,20.032451,15.68800000000192,35.724087,20.03099999999904
25,task-3-25,vm2,22.405775,7.5790000000015425,29.993176,22.40599999999904
35,task-8-35,vm3,24.032268,18.7970000000023,42.827392,24.03099999999904
36,task-2-36,vm4,24.464165,16.17199999999866,40.633835,24.45300000000134
46,task-4-46,vm3,24.494353,20.10900000000038,44.606681,24.485000000000582
37,task-5-37,vm4,26.012897,16.1720000000023,42.175023,26.0
28,task-7-28,vm2,27.955241,12.937999999998283,40.896777,27.95300000000134
38,task-6-38,vm4,29.902893,14.453000000001339,44.348717,29.89099999999962
39,task-2-39,vm2,29.993176,11.828000000001339,41.821256,29.985000000000582
41,task-4-41,vm4,30.914237,14.454000000001543,45.369162,30.90599999999904
42,task-5-42,vm4,31.902503,15.014999999999418,46.906756,31.89099999999962
44,task-1-44,vm4,32.491634,14.5,46.993372,32.48500000000058
48,task-6-48,vm3,35.588288,13.062999999998283,48.649268,35.57800000000134
45,task-3-45,vm4,37.357576,10.187000000001717,47.557937,37.36000000000058
47,task-9-47,vm4,40.350756,12.09400000000096,52.44173,40.34400000000096
49,task-7-49,vm4,40.633835,14.78099999999904,55.404057,40.625
40,task-3-40,vm2,40.896777,2.922000000002299,43.819558,40.89099999999962
43,task-6-43,vm2,41.821256,9.81199999999808,51.636257,41.81300000000192
16,task-2-16,vm1,50.568781,6.467999999997119,57.037264,50.56300000000192
18,task-6-18,vm1,57.037264,-1.0,87.986008,57.03099999999904
31,task-1-31,vm1,87.986008,27.73400000000038,115.729378,87.98500000000058
33,task-9-33,vm1,115.730479,-1.0,146.819883,115.71900000000096
