index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm2,0.0,22.64099999999962,22.645861,0.0
1,task-1-1,vm4,0.0,0.375,0.379611,0.0
2,task-10-2,vm2,0.0,45.0,44.998121,0.0
3,task-1-3,vm4,0.001377,13.45299999999952,13.446258,0.0
4,task-10-4,vm4,0.001377,6.781000000000859,6.781916,0.0
5,task-1-5,vm4,0.001377,13.20299999999952,13.201731,0.0
6,task-1-6,vm4,0.001377,6.79700000000048,6.799129,0.0
7,task-10-7,vm3,0.001377,23.01599999999962,23.018966,0.0
8,task-1-8,vm3,0.002819,12.156000000000859,12.158038,0.0
9,task-10-9,vm4,0.002819,13.20299999999952,13.201731,0.0
10,task-1-10,vm4,0.002819,13.625,13.622996,0.0
11,task-10-11,vm3,0.002819,12.125,12.122022,0.0
12,task-1-12,vm4,0.003958,13.265999999999622,13.26393,0.0
20,task-1-20,vm3,0.003958,12.125,12.123289,0.0
23,task-10-23,vm1,0.004957,-1.0,106.524402,0.0
13,task-10-13,vm4,0.379611,22.82799999999952,23.205069,0.375
14,task-1-14,vm4,6.781916,15.32799999999952,22.109402,6.781000000000859
15,task-1-15,vm4,6.799129,15.343999999999141,22.137295,6.79700000000048
22,task-10-22,vm3,12.123289,33.1880000000001,45.316774,12.125
29,task-10-29,vm3,12.124372,21.95299999999952,34.070597,12.125
16,task-10-16,vm4,13.201731,28.17200000000048,41.368035,13.20299999999952
17,task-10-17,vm4,13.203038,21.54700000000048,34.751708,13.20299999999952
19,task-10-19,vm4,13.26393,14.968000000000757,28.236016,13.265999999999622
21,task-1-21,vm4,13.446258,8.688000000000102,22.138784,13.45299999999952
24,task-1-24,vm4,13.622996,27.938000000000102,41.561284,13.625
25,task-10-25,vm4,22.109402,25.360000000000582,47.462532,22.10900000000038
27,task-10-27,vm4,22.138784,37.75,59.892987,22.14099999999962
28,task-10-28,vm4,22.140245,31.390000000001237,53.532306,22.14099999999962
18,task-1-18,vm2,22.645861,22.67200000000048,45.315338,22.64099999999962
26,task-1-26,vm1,106.524911,76.28199999999924,182.814822,106.53100000000086
