index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm4,0.0,9.234000000000378,9.222076,0.0
1,task-5-1,vm4,0.0,6.936999999999898,6.93858,0.0
2,task-8-2,vm4,0.001361,5.389999999999418,5.392059,0.0
3,task-2-3,vm3,0.001361,1.889999999999418,1.90424,0.0
4,task-10-4,vm2,0.001361,23.593000000000757,23.608765,0.0
5,task-3-5,vm3,0.002749,2.9060000000008586,2.92177,0.0
6,task-4-6,vm3,0.002749,4.625,4.63421,0.0
7,task-4-7,vm3,0.002749,6.531000000000859,6.543902,0.0
9,task-3-9,vm2,0.002749,25.593000000000757,25.609181,0.0
10,task-9-10,vm4,0.004179,27.20299999999952,27.219119,0.0
12,task-7-12,vm4,0.004179,18.718000000000757,18.722488,0.0
13,task-9-13,vm4,0.00518,32.15600000000086,32.166987,0.0
15,task-8-15,vm4,0.00518,22.218000000000757,22.233232,0.0
18,task-6-18,vm1,0.006179,-1.0,34.774735,0.0
19,task-10-19,vm4,0.006179,15.186999999999898,15.191853,0.0
8,task-7-8,vm3,1.90424,9.92200000000048,11.821479,1.889999999999418
14,task-1-14,vm3,2.92177,9.125,12.041673,2.9060000000008586
16,task-2-16,vm3,4.63421,8.531000000000859,13.166698,4.625
22,task-8-22,vm4,5.393086,30.82800000000134,36.224015,5.389999999999418
21,task-5-21,vm3,6.543902,8.639999999999418,15.178313,6.531000000000859
28,task-7-28,vm4,6.93858,32.21899999999914,39.153261,6.9210000000002765
31,task-1-31,vm4,9.222076,30.0,39.234075,9.218000000000757
24,task-10-24,vm3,11.822476,15.125,26.943751,11.811999999999898
27,task-4-27,vm3,12.042674,16.67199999999866,28.706917,12.031000000000859
30,task-9-30,vm3,13.166698,24.71899999999914,37.884141,13.156000000000859
34,task-1-34,vm3,15.179314,22.813000000000102,37.986436,15.171000000000276
33,task-9-33,vm4,15.191853,29.15600000000086,44.34785,15.186999999999898
37,task-5-37,vm4,18.722488,27.54699999999866,46.274968,18.718000000000757
40,task-3-40,vm4,22.233232,24.07799999999952,46.304344,22.218000000000757
11,task-1-11,vm2,23.608765,2.2819999999992433,25.883018,23.593000000000757
17,task-5-17,vm2,25.609181,5.95299999999952,31.557916,25.593000000000757
20,task-6-20,vm2,25.883018,13.764999999999418,39.642644,25.875
35,task-8-35,vm3,26.944092,19.15600000000086,46.099957,26.936999999999898
42,task-5-42,vm4,27.219119,-1.0,65.489448,27.20299999999952
41,task-4-41,vm3,28.706917,-1.0,65.490983,28.70299999999952
29,task-3-29,vm2,31.557916,10.031999999999243,41.583604,31.546000000000276
43,task-6-43,vm4,32.166987,-1.0,65.463964,32.15600000000086
23,task-2-23,vm1,34.774735,-1.0,65.489955,34.76499999999942
46,task-4-46,vm4,36.22544,-1.0,65.459954,36.21800000000076
45,task-3-45,vm3,37.884141,-1.0,65.459249,37.875
48,task-6-48,vm3,37.986436,-1.0,65.460962,37.98400000000038
47,task-9-47,vm4,39.153261,-1.0,65.48844,39.13999999999942
49,task-7-49,vm4,39.234075,-1.0,65.460962,39.21800000000076
32,task-7-32,vm2,39.642644,-1.0,65.484315,39.63999999999942
36,task-2-36,vm2,41.583604,-1.0,65.459954,41.57799999999952
44,task-1-44,vm2,65.490983,-1.0,86.531537,65.48400000000038
25,task-3-25,vm1,65.492501,-1.0,86.531537,65.48400000000038
26,task-4-26,vm1,86.531537,-1.0,107.573561,86.51499999999942
38,task-6-38,vm1,107.574089,-1.0,128.608773,107.5619999999999
39,task-2-39,vm1,128.608773,-1.0,149.674309,128.59300000000076
