index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm1,0.0,15.953000000001339,15.956805,0.0
1,task-5-1,vm2,0.001266,7.5310000000026776,7.542385,0.0
2,task-8-2,vm3,0.001266,8.889999999999418,8.895974,0.0
3,task-2-3,vm4,0.001266,0.35900000000037835,0.362529,0.0
5,task-3-5,vm2,0.002777,2.0780000000013388,2.086374,0.0
6,task-4-6,vm3,0.002777,1.9370000000017171,1.94171,0.0
7,task-4-7,vm4,0.003787,1.4370000000017171,1.443106,0.0
10,task-9-10,vm3,0.003787,17.82800000000134,17.840782,0.0
11,task-1-11,vm4,0.004786,0.4370000000017171,0.447403,0.0
14,task-1-14,vm3,0.005296,17.95300000000134,17.967537,0.0
15,task-8-15,vm4,0.005296,5.25,5.260443,0.0
19,task-10-19,vm4,0.005296,11.264999999999418,11.264651,0.0
23,task-2-23,vm4,0.00648,11.609000000000378,11.616618,0.0
27,task-4-27,vm4,0.00648,12.59400000000096,12.597154,0.0
31,task-1-31,vm4,0.007477,11.375,11.38552,0.0
35,task-8-35,vm4,0.362529,16.06300000000192,16.422782,0.35900000000037835
39,task-2-39,vm4,0.447403,16.26599999999962,16.70651,0.4370000000017171
43,task-6-43,vm4,1.444331,17.437999999998283,18.876524,1.4370000000017171
18,task-6-18,vm3,1.94171,19.96900000000096,21.916005,1.9370000000017171
9,task-3-9,vm2,2.086374,7.436999999998079,9.514646,2.0780000000013388
47,task-9-47,vm4,5.260443,18.48400000000038,23.738321,5.25
13,task-9-13,vm2,7.542385,19.75,27.287024,7.5310000000026776
22,task-8-22,vm3,8.89696,20.0,28.898494,8.889999999999418
17,task-5-17,vm2,9.514646,23.34400000000096,32.870252,9.514999999999418
4,task-10-4,vm1,15.958012,-1.0,46.929156,15.953000000001339
26,task-4-26,vm3,17.84121,12.84400000000096,30.679709,17.82800000000134
30,task-9-30,vm3,17.967537,21.59400000000096,39.560396,17.95300000000134
34,task-1-34,vm3,21.916005,17.76599999999962,39.679198,21.906000000002678
21,task-5-21,vm2,27.287024,11.03099999999904,38.312456,27.281000000002678
38,task-6-38,vm3,28.898494,14.704000000001543,43.595608,28.889999999999418
42,task-5-42,vm3,30.679709,15.671999999998661,46.352497,30.6720000000023
25,task-3-25,vm2,32.870758,7.390999999999622,40.256538,32.85900000000038
29,task-3-29,vm2,38.313451,3.8909999999996217,42.212908,38.31200000000172
46,task-4-46,vm3,39.561132,8.56199999999808,48.12111,39.5470000000023
33,task-9-33,vm2,40.2573,19.531000000002678,59.787786,40.25
37,task-5-37,vm2,42.212908,22.81199999999808,65.028549,42.20300000000134
8,task-7-8,vm1,46.929156,-1.0,80.365821,46.9220000000023
41,task-4-41,vm2,59.787786,8.562999999998283,68.355018,59.78100000000268
45,task-3-45,vm2,65.028549,5.21900000000096,70.237494,65.01499999999942
49,task-7-49,vm2,68.355018,12.125,80.481886,68.34400000000096
12,task-7-12,vm1,80.365821,-1.0,129.881734,80.35900000000038
16,task-2-16,vm1,129.881734,55.10900000000038,184.983895,129.875
20,task-6-20,vm1,184.983895,-1.0,246.309488,184.98400000000038
24,task-10-24,vm1,246.309488,-1.0,280.774756,246.2970000000023
28,task-7-28,vm1,280.774756,-1.0,368.863795,280.7649999999994
32,task-7-32,vm1,368.863795,-1.0,443.870849,368.8590000000004
36,task-2-36,vm1,443.870849,52.84400000000096,496.708364,443.8590000000004
40,task-3-40,vm1,496.708364,24.70300000000134,521.417028,496.70300000000134
44,task-1-44,vm1,521.417028,3.1089999999967404,524.526315,521.4060000000027
48,task-6-48,vm1,524.526315,-1.0,556.227204,524.5149999999994
