index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm4,0.0,6.95299999999952,6.952426,0.0
1,task-1-1,vm1,0.003359,18.51599999999962,18.511449,0.0
2,task-10-2,vm4,0.004689,13.125,13.143169,0.0
4,task-10-4,vm3,0.004689,11.734000000000378,11.747807,0.0
6,task-1-6,vm2,0.004689,3.0930000000007567,3.106797,0.0
8,task-1-8,vm2,0.005983,3.375,3.386966,0.0
9,task-10-9,vm4,0.005983,19.23400000000038,19.240236,0.0
11,task-10-11,vm3,0.005983,23.875,23.888664,0.0
13,task-10-13,vm4,0.00698,31.35900000000038,31.363617,0.0
16,task-10-16,vm4,0.00698,25.468000000000757,25.482345,0.0
17,task-10-17,vm4,0.007976,49.73400000000038,49.751261,0.0
22,task-10-22,vm4,0.008978,37.54700000000048,37.559131,0.0
23,task-10-23,vm3,0.010977,35.96800000000076,35.976656,0.0
25,task-10-25,vm4,0.010977,43.60900000000038,43.61444,0.0
27,task-10-27,vm3,0.011978,48.07800000000134,48.084154,0.0
10,task-1-10,vm2,3.106797,0.9069999999992433,4.014236,3.0930000000007567
14,task-1-14,vm2,3.386966,0.8430000000007567,4.236429,3.375
15,task-1-15,vm2,4.015238,0.5619999999998981,4.574346,4.0
18,task-1-18,vm2,4.236429,0.6569999999992433,4.881734,4.218000000000757
19,task-10-19,vm2,4.574346,22.688000000000102,27.26924,4.561999999999898
20,task-1-20,vm2,4.882763,22.593000000000757,27.479588,4.875
28,task-10-28,vm4,6.953576,48.9380000000001,55.880119,6.936999999999898
3,task-1-3,vm1,18.511449,4.375,22.881157,18.5
5,task-1-5,vm1,22.882165,3.92200000000048,26.814642,22.875
7,task-10-7,vm1,26.814642,-1.0,60.067775,26.79700000000048
21,task-1-21,vm2,27.26924,0.5150000000012369,27.769741,27.25
24,task-1-24,vm2,27.479588,0.5,27.985451,27.468000000000757
26,task-1-26,vm2,27.772248,0.5159999999996217,28.293736,27.765000000001237
29,task-10-29,vm2,27.986536,22.485000000000582,50.462388,27.968000000000757
12,task-1-12,vm1,60.067775,23.82800000000134,83.904406,60.0619999999999
