index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm1,0.0,-1.0,92.635298,0.0
1,task-1-1,vm2,0.001002,0.375,0.375206,0.0
2,task-10-2,vm3,0.001002,11.312999999998283,11.318661,0.0
3,task-1-3,vm4,0.002005,6.65599999999904,6.649987,0.0
4,task-10-4,vm4,0.002005,12.78099999999904,12.778728,0.0
5,task-1-5,vm2,0.002005,0.6409999999996217,0.642622,0.0
8,task-1-8,vm4,0.003003,6.546999999998661,6.549692,0.0
9,task-10-9,vm4,0.003003,6.4689999999973224,6.463137,0.0
10,task-1-10,vm3,0.004174,11.4529999999977,11.457439,0.0
11,task-10-11,vm3,0.004174,33.7029999999977,33.704361,0.0
12,task-1-12,vm4,0.004174,12.85899999999674,12.868592,0.0
13,task-10-13,vm4,0.005173,19.14099999999962,19.148586,0.0
14,task-1-14,vm4,0.005173,13.03099999999904,13.03919,0.0
15,task-1-15,vm4,0.006633,12.9529999999977,12.953388,0.0
17,task-10-17,vm3,0.006633,22.60899999999674,22.608127,0.0
6,task-1-6,vm2,0.37645,0.5309999999990396,0.900247,0.375
7,task-10-7,vm2,0.642622,24.514999999999418,25.153268,0.6409999999996217
20,task-1-20,vm2,0.901257,24.51599999999962,25.424214,0.9059999999990396
16,task-10-16,vm4,6.463137,18.764999999999418,25.22987,6.4689999999973224
18,task-1-18,vm4,6.550696,18.76599999999962,25.320617,6.546999999998661
19,task-10-19,vm4,6.649987,24.76599999999962,31.4187,6.65599999999904
24,task-1-24,vm3,11.318661,22.545999999998457,33.85747,11.312999999998283
25,task-10-25,vm3,11.458675,33.59400000000096,45.044254,11.4529999999977
23,task-10-23,vm4,12.779814,24.7029999999977,37.480108,12.78099999999904
26,task-1-26,vm4,12.868592,24.71900000000096,37.572941,12.85899999999674
27,task-10-27,vm4,12.953388,30.64099999999962,43.594361,12.9529999999977
28,task-10-28,vm4,13.03919,36.5779999999977,49.606864,13.03099999999904
21,task-1-21,vm2,25.153268,0.5159999999996217,25.671418,25.15599999999904
22,task-10-22,vm2,25.424214,24.125,49.54602,25.42199999999866
29,task-10-29,vm1,92.635298,-1.0,183.36629,92.64099999999962
