index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm1,0.0,47.03099999999904,47.026814,0.0
1,task-1-1,vm2,0.000743,0.31300000000192085,0.31552,0.0
2,task-1-2,vm3,0.000743,0.2809999999990396,0.280117,0.0
3,task-1-3,vm4,0.001263,6.5,6.493945,0.0
4,task-1-4,vm4,0.002273,6.297000000002299,6.298399,0.0
5,task-1-5,vm3,0.002865,0.625,0.625293,0.0
6,task-1-6,vm4,0.002865,6.610000000000582,6.614381,0.0
7,task-10-7,vm4,0.003372,6.203000000001339,6.206569,0.0
8,task-1-8,vm2,0.003372,0.5470000000022992,0.546936,0.0
9,task-1-9,vm3,0.004382,0.5,0.493281,0.0
10,task-1-10,vm3,0.004382,0.75,0.751931,0.0
37,task-1-37,vm4,0.004382,6.688000000001921,6.691746,0.0
38,task-1-38,vm4,0.005492,6.390999999999622,6.389134,0.0
39,task-1-39,vm4,0.005492,0.20300000000133878,0.197284,0.0
40,task-1-40,vm4,0.005492,6.765999999999622,6.771712,0.0
41,task-1-41,vm4,0.197284,6.640999999999622,6.846004,0.18700000000171713
13,task-1-13,vm3,0.280624,0.6100000000005821,0.882875,0.2809999999990396
12,task-1-12,vm2,0.31552,0.4679999999971187,0.78623,0.31300000000192085
14,task-1-14,vm3,0.493281,0.5159999999996217,1.009544,0.5
15,task-1-15,vm2,0.547969,0.46899999999732245,1.015865,0.5470000000022992
16,task-1-16,vm3,0.625293,0.5159999999996217,1.136399,0.625
17,task-1-17,vm3,0.751931,0.5159999999996217,1.264863,0.75
19,task-1-19,vm2,0.78623,0.4850000000005821,1.258744,0.7809999999990396
20,task-1-20,vm3,0.883868,0.5,1.391399,0.8909999999996217
21,task-1-21,vm3,1.009544,0.5149999999994179,1.527079,1.0159999999996217
22,task-1-22,vm2,1.015865,0.5,1.516634,1.0159999999996217
23,task-1-23,vm3,1.136399,0.5149999999994179,1.655298,1.1409999999996217
26,task-8-26,vm2,1.259837,14.562000000001717,15.822318,1.2659999999996217
24,task-1-24,vm3,1.264863,0.5149999999994179,1.785248,1.2659999999996217
27,task-4-27,vm3,1.391399,2.2030000000013388,3.595445,1.3909999999996217
101,task-1-101,vm2,1.516634,14.5470000000023,16.062446,1.5
32,task-1-32,vm3,1.527079,2.2040000000015425,3.735218,1.5309999999990396
33,task-1-33,vm3,1.656353,2.2040000000015425,3.859012,1.6559999999990396
34,task-6-34,vm3,1.785248,6.0790000000015425,7.860284,1.7809999999990396
48,task-1-48,vm3,3.595445,4.40599999999904,7.994271,3.5780000000013388
49,task-1-49,vm3,3.735218,4.389999999999418,8.118874,3.7190000000009604
50,task-1-50,vm3,3.859012,4.375,8.240419,3.8440000000009604
42,task-1-42,vm4,6.206569,0.7350000000005821,6.940753,6.187000000001717
43,task-1-43,vm4,6.298399,0.75,7.049271,6.2810000000026776
44,task-1-44,vm4,6.389134,0.75,7.139097,6.375
45,task-1-45,vm4,6.493945,0.7190000000009604,7.22139,6.484000000000378
46,task-1-46,vm4,6.614381,0.7030000000013388,7.305628,6.59400000000096
47,task-5-47,vm4,6.691746,2.1559999999990396,8.849885,6.672000000002299
52,task-1-52,vm4,6.772722,2.172000000002299,8.9471,6.75
53,task-1-53,vm4,6.846004,2.1719999999986612,9.021364,6.828000000001339
55,task-1-55,vm4,6.940753,2.1559999999990396,9.098053,6.922000000002299
56,task-9-56,vm4,7.049271,6.952999999997701,14.00117,7.0310000000026776
78,task-2-78,vm4,7.139097,7.139999999999418,14.276614,7.125
79,task-1-79,vm4,7.22139,7.171999999998661,14.394878,7.203000000001339
80,task-1-80,vm4,7.305628,7.186999999998079,14.493716,7.297000000002299
51,task-1-51,vm3,7.861309,0.5149999999994179,8.371745,7.84400000000096
54,task-1-54,vm3,7.994271,0.5159999999996217,8.514598,7.984000000000378
57,task-1-57,vm3,8.118874,0.5309999999990396,8.65414,8.109000000000378
58,task-1-58,vm3,8.240419,0.5459999999984575,8.77532,8.21900000000096
59,task-1-59,vm3,8.372962,0.5309999999990396,8.90401,8.359000000000378
60,task-1-60,vm3,8.514598,0.5149999999994179,9.034264,8.5
61,task-1-61,vm3,8.655139,0.5,9.161266,8.639999999999418
62,task-1-62,vm3,8.77532,0.5,9.285734,8.764999999999418
81,task-1-81,vm4,8.850879,5.734000000000378,14.586372,8.828000000001339
63,task-1-63,vm3,8.904524,0.5160000000032596,9.416975,8.889999999999418
82,task-1-82,vm4,8.9471,5.71900000000096,14.672827,8.937000000001717
83,task-1-83,vm4,9.022009,5.764999999999418,14.78721,9.0
64,task-1-64,vm3,9.035318,0.5320000000028813,9.554066,9.014999999999418
84,task-1-84,vm4,9.099471,5.796999999998661,14.884487,9.078000000001339
65,task-1-65,vm3,9.161266,0.5320000000028813,9.689292,9.139999999999418
66,task-1-66,vm3,9.285734,0.5470000000022992,9.832326,9.264999999999418
67,task-2-67,vm3,9.416975,0.875,10.291188,9.406000000002678
68,task-1-68,vm3,9.554908,0.8590000000003783,10.414425,9.5470000000023
69,task-1-69,vm3,9.689292,0.875,10.557995,9.6720000000023
70,task-1-70,vm3,9.832326,0.875,10.694716,9.812000000001717
71,task-1-71,vm3,10.291188,0.5159999999996217,10.815459,10.281000000002678
72,task-1-72,vm3,10.414961,0.5309999999990396,10.94594,10.406000000002678
73,task-2-73,vm3,10.557995,0.8429999999971187,11.406777,10.5470000000023
74,task-1-74,vm3,10.694716,0.8440000000009604,11.540122,10.687000000001717
75,task-1-75,vm3,10.815459,0.8590000000003783,11.665599,10.7970000000023
76,task-1-76,vm3,10.94594,0.8440000000009604,11.791189,10.937000000001717
77,task-7-77,vm3,11.407787,5.875,17.278104,11.389999999999418
111,task-1-111,vm3,11.540629,5.85899999999674,17.408923,11.531000000002678
112,task-1-112,vm3,11.665599,5.85899999999674,17.534927,11.656000000002678
115,task-1-115,vm3,11.791189,5.875,17.666179,11.781000000002678
85,task-1-85,vm4,14.00117,0.9850000000005821,14.977617,13.984000000000378
86,task-1-86,vm4,14.276614,0.7970000000022992,15.071635,14.264999999999418
87,task-1-87,vm4,14.395876,0.7810000000026776,15.177887,14.375
88,task-1-88,vm4,14.494706,0.7659999999996217,15.268363,14.484000000000378
89,task-1-89,vm4,14.587393,0.7969999999986612,15.383217,14.578000000001339
90,task-1-90,vm4,14.673885,0.7969999999986612,15.472561,14.656000000002678
91,task-3-91,vm4,14.788315,1.2659999999996217,16.055294,14.764999999999418
92,task-1-92,vm4,14.884487,1.264999999999418,16.152765,14.875
93,task-1-93,vm4,14.977617,1.25,16.235649,14.96900000000096
94,task-4-94,vm4,15.073111,2.1719999999986612,17.242581,15.062000000001717
95,task-2-95,vm4,15.179104,2.327999999997701,17.517548,15.156000000002678
96,task-1-96,vm4,15.269497,2.3590000000003783,17.619968,15.25
97,task-3-97,vm4,15.383217,2.812000000001717,18.195701,15.375
99,task-1-99,vm4,15.473578,2.811999999998079,18.28041,15.453000000001339
106,task-1-106,vm2,15.822318,0.4690000000009604,16.299007,15.812000000001717
102,task-1-102,vm4,16.055294,2.311999999998079,18.370128,16.0470000000023
109,task-1-109,vm2,16.062446,0.4679999999971187,16.534704,16.0470000000023
103,task-1-103,vm4,16.152765,2.297000000002299,18.453893,16.139999999999418
104,task-1-104,vm4,16.235649,2.312000000001717,18.546426,16.21900000000096
110,task-1-110,vm2,16.299007,0.46899999999732245,16.769891,16.281000000002678
114,task-1-114,vm2,16.534704,0.4850000000005821,17.00735,16.514999999999418
117,task-1-117,vm2,16.769891,0.48400000000037835,17.242581,16.75
121,task-1-121,vm2,17.00735,0.4690000000009604,17.485756,17.0
105,task-1-105,vm4,17.242581,1.375,18.631366,17.23400000000038
124,task-1-124,vm2,17.243646,0.4690000000009604,17.722195,17.23400000000038
116,task-1-116,vm3,17.278104,0.5160000000032596,17.790353,17.264999999999418
118,task-1-118,vm3,17.408923,0.5160000000032596,17.916504,17.389999999999418
128,task-1-128,vm2,17.485756,0.4680000000007567,17.95584,17.46900000000096
107,task-10-107,vm4,17.518546,7.172000000002299,24.681128,17.5
119,task-1-119,vm3,17.534927,0.5160000000032596,18.040095,17.514999999999418
136,task-1-136,vm4,17.621053,7.188000000001921,24.804425,17.60900000000038
122,task-1-122,vm3,17.666179,0.5,18.165725,17.656000000002678
129,task-1-129,vm2,17.722195,0.4690000000009604,18.18496,17.70300000000134
123,task-1-123,vm3,17.790353,0.5,18.297725,17.781000000002678
125,task-1-125,vm3,17.91775,0.5,18.426148,17.906000000002678
130,task-1-130,vm2,17.95584,0.4690000000009604,18.423611,17.937000000001717
126,task-8-126,vm3,18.040095,7.546999999998661,25.590345,18.031000000002678
178,task-2-178,vm3,18.165725,7.90599999999904,26.075456,18.156000000002678
131,task-1-131,vm2,18.18496,0.4679999999971187,18.660566,18.1720000000023
137,task-1-137,vm4,18.195701,6.671999999998661,24.867155,18.187000000001717
138,task-1-138,vm4,18.28041,6.7040000000015425,24.979613,18.264999999999418
180,task-1-180,vm3,18.297725,7.90599999999904,26.20047,18.281000000002678
139,task-1-139,vm4,18.370128,6.65599999999904,25.037448,18.35900000000038
132,task-1-132,vm2,18.423611,0.46899999999732245,18.896918,18.406000000002678
182,task-1-182,vm3,18.426148,7.90599999999904,26.33315,18.406000000002678
140,task-1-140,vm4,18.453893,6.671999999998661,25.126084,18.437000000001717
141,task-1-141,vm4,18.546426,6.687999999998283,25.227783,18.531000000002678
142,task-1-142,vm4,18.632379,6.687000000001717,25.321201,18.625
133,task-1-133,vm2,18.660566,0.4850000000005821,19.132124,18.639999999999418
134,task-1-134,vm2,18.896918,0.48400000000037835,19.366334,18.875
135,task-6-135,vm2,19.132124,8.25,27.388535,19.125
196,task-1-196,vm2,19.366334,8.25,27.628701,19.35900000000038
143,task-1-143,vm4,24.681128,0.7179999999971187,25.410162,24.6720000000023
144,task-1-144,vm4,24.804425,0.7029999999977008,25.50983,24.7970000000023
145,task-1-145,vm4,24.867155,0.7350000000005821,25.607869,24.85900000000038
146,task-1-146,vm4,24.980602,0.75,25.739356,24.96900000000096
147,task-1-147,vm4,25.038446,0.7969999999986612,25.835505,25.031000000002678
148,task-1-148,vm4,25.126084,0.8130000000019209,25.929069,25.10900000000038
149,task-1-149,vm4,25.227783,0.7809999999990396,26.019428,25.21900000000096
150,task-1-150,vm4,25.321201,0.7819999999992433,26.114919,25.312000000001717
151,task-1-151,vm4,25.410162,0.7970000000022992,26.208828,25.389999999999418
152,task-1-152,vm4,25.50983,0.7810000000026776,26.294196,25.5
183,task-1-183,vm3,25.591525,0.8590000000003783,26.455863,25.57800000000134
153,task-1-153,vm4,25.607869,0.7809999999990396,26.38786,25.59400000000096
154,task-1-154,vm4,25.739356,0.7340000000003783,26.474694,25.71900000000096
155,task-1-155,vm4,25.835505,0.7190000000009604,26.559034,25.82800000000134
156,task-1-156,vm4,25.93007,0.7029999999977008,26.645313,25.9220000000023
157,task-1-157,vm4,26.019428,0.7190000000009604,26.73647,26.0
184,task-1-184,vm3,26.075456,0.5,26.582998,26.062000000001717
158,task-1-158,vm4,26.114919,0.7340000000003783,26.848789,26.09400000000096
185,task-1-185,vm3,26.20047,0.5,26.706075,26.187000000001717
