index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm4,0.0,7.015999999999622,7.003137,0.0
1,task-1-1,vm4,0.0,7.156999999999243,7.150024,0.0
2,task-10-2,vm4,0.002287,13.453999999999724,13.451196,0.0
3,task-1-3,vm4,0.002794,20.29700000000048,20.284278,0.0
4,task-10-4,vm4,0.002794,20.26599999999962,20.258652,0.0
5,task-1-5,vm4,0.003803,20.28100000000086,20.287285,0.0
6,task-1-6,vm4,0.003803,20.28100000000086,20.288297,0.0
7,task-10-7,vm4,0.005209,25.96900000000096,25.97789,0.0
8,task-1-8,vm2,0.005209,7.92200000000048,7.938133,0.0
9,task-10-9,vm3,0.005209,35.21900000000096,35.227939,0.0
10,task-1-10,vm3,0.005209,1.6409999999996217,1.650626,0.0
11,task-10-11,vm2,0.006718,30.42200000000048,30.437541,0.0
16,task-10-16,vm1,0.007952,-1.0,73.485874,0.0
17,task-10-17,vm3,0.008459,24.10900000000038,24.12377,0.0
22,task-10-22,vm3,0.008459,12.813000000000102,12.828669,0.0
23,task-10-23,vm3,1.650626,44.64000000000124,46.29879,1.6409999999996217
13,task-10-13,vm4,7.004138,25.23400000000038,32.242546,7.0
14,task-1-14,vm4,7.150024,25.45300000000134,32.601306,7.140999999999622
12,task-1-12,vm2,7.939134,22.75,30.68041,7.92200000000048
26,task-1-26,vm3,12.828669,33.71800000000076,46.547757,12.813000000000102
15,task-1-15,vm4,13.452288,19.25,32.699867,13.438000000000102
18,task-1-18,vm4,20.258652,12.438000000000102,32.700862,20.25
19,task-10-19,vm4,20.285279,18.375,38.663509,20.28100000000086
20,task-1-20,vm4,20.287285,18.54699999999866,38.84126,20.28100000000086
24,task-1-24,vm4,20.288297,18.484999999998763,38.782268,20.28100000000086
25,task-10-25,vm4,25.97889,19.03099999999904,45.011642,25.96900000000096
28,task-10-28,vm2,30.438918,22.29700000000048,52.734313,30.42200000000048
27,task-10-27,vm4,32.242546,20.46899999999914,52.720545,32.23400000000038
29,task-10-29,vm4,32.601306,26.264999999999418,58.875526,32.59400000000096
21,task-1-21,vm1,73.485874,7.03099999999904,80.512789,73.46900000000096
