index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm4,0.0,14.359999999998763,14.355954,0.0
1,task-5-1,vm4,0.001005,7.968999999999141,7.960662,0.0
2,task-8-2,vm3,0.001005,8.281999999999243,8.27562,0.0
3,task-2-3,vm4,0.001005,14.656999999999243,14.65154,0.0
4,task-10-4,vm4,0.002,6.936999999999898,6.954352,0.0
5,task-3-5,vm4,0.002,12.140999999999622,12.143691,0.0
6,task-4-6,vm4,0.002,11.57799999999952,11.587328,0.0
7,task-4-7,vm4,0.002997,15.625,15.632986,0.0
8,task-7-8,vm4,0.002997,10.65599999999904,10.665727,0.0
10,task-9-10,vm3,0.002997,18.85900000000038,18.866953,0.0
11,task-1-11,vm3,0.003997,18.85900000000038,18.868406,0.0
13,task-9-13,vm3,0.003997,30.09399999999914,30.100526,0.0
17,task-5-17,vm1,0.003997,44.21899999999914,44.224211,0.0
22,task-8-22,vm2,0.005181,27.60900000000038,27.614537,0.0
32,task-7-32,vm2,0.005181,11.95299999999952,11.96688,0.0
9,task-3-9,vm4,6.954352,9.593999999999141,16.540906,6.936999999999898
12,task-7-12,vm4,7.960662,11.015999999999622,18.983366,7.95299999999952
15,task-8-15,vm3,8.276616,29.125,37.403512,8.265999999999622
14,task-1-14,vm4,10.665727,8.42200000000048,19.090199,10.65599999999904
16,task-2-16,vm4,11.587328,7.781000000000859,19.361544,11.57799999999952
40,task-3-40,vm2,11.96688,18.96900000000096,30.933596,11.95299999999952
18,task-6-18,vm4,12.143691,9.436999999999898,21.581261,12.140999999999622
19,task-10-19,vm4,14.357272,13.281000000000859,27.635397,14.343999999999141
20,task-6-20,vm4,14.652535,15.639999999999418,30.290865,14.640999999999622
21,task-5-21,vm4,15.634026,15.484000000000378,31.125511,15.625
23,task-2-23,vm4,16.542218,14.84400000000096,31.387652,16.53099999999904
29,task-3-29,vm3,18.868406,19.92199999999866,38.785674,18.85900000000038
33,task-9-33,vm3,18.869437,29.34399999999914,48.21245,18.85900000000038
24,task-10-24,vm4,18.983366,18.35900000000038,37.342964,18.96899999999914
25,task-3-25,vm4,19.090199,19.03100000000086,38.122132,19.07799999999952
26,task-4-26,vm4,19.361544,19.57799999999952,38.945141,19.35900000000038
27,task-4-27,vm4,21.581261,18.21900000000096,39.79937,21.57799999999952
47,task-9-47,vm2,27.614537,22.406999999999243,50.028719,27.60900000000038
28,task-7-28,vm4,27.635397,15.343999999999141,42.982574,27.625
35,task-8-35,vm3,30.10152,25.843000000000757,55.949744,30.09399999999914
30,task-9-30,vm4,30.290865,17.32800000000134,47.625863,30.28099999999904
31,task-1-31,vm4,31.125511,16.609999999998763,47.722596,31.10900000000038
34,task-1-34,vm4,31.388665,16.42200000000048,47.799388,31.375
36,task-2-36,vm4,37.344471,10.75,48.090733,37.32799999999952
43,task-6-43,vm3,37.403512,22.73400000000038,60.138973,37.39099999999962
37,task-5-37,vm4,38.122132,11.906999999999243,50.029848,38.10900000000038
45,task-3-45,vm3,38.785674,23.25,62.045831,38.78099999999904
38,task-6-38,vm4,38.946306,13.110000000000582,52.048827,38.9369999999999
41,task-4-41,vm4,39.800368,13.218999999999141,53.0296,39.79700000000048
42,task-5-42,vm4,42.982574,11.906000000000859,54.882562,42.96899999999914
39,task-2-39,vm1,44.224211,2.811999999999898,47.039493,44.21899999999914
46,task-4-46,vm1,47.039493,9.17200000000048,56.216118,47.03099999999904
44,task-1-44,vm4,47.625863,7.421999999998661,55.047039,47.60900000000038
48,task-6-48,vm4,47.722596,8.593000000000757,56.329677,47.71899999999914
49,task-7-49,vm4,47.799388,12.07799999999952,59.891722,47.79700000000048
