index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm1,0.0,-1.0,88.051078,0.0
1,task-1-1,vm2,0.0,0.5780000000013388,0.575492,0.0
2,task-10-2,vm3,0.0,12.56300000000192,12.561719,0.0
3,task-1-3,vm4,0.001226,18.735000000000582,18.72843,0.0
5,task-1-5,vm2,0.002225,0.3440000000009604,0.343058,0.0
6,task-1-6,vm3,0.002225,0.375,0.375933,0.0
7,task-10-7,vm4,0.003226,12.6720000000023,12.677206,0.0
10,task-1-10,vm3,0.003226,0.25,0.245958,0.0
11,task-10-11,vm4,0.004227,6.703000000001339,6.708269,0.0
14,task-1-14,vm3,0.004227,12.703000000001339,12.69957,0.0
15,task-1-15,vm4,0.005227,18.82800000000134,18.819667,0.0
19,task-10-19,vm4,0.005227,30.735000000000582,30.729601,0.0
23,task-10-23,vm4,0.006227,18.64099999999962,18.641237,0.0
27,task-10-27,vm4,0.006227,24.76599999999962,24.761606,0.0
18,task-1-18,vm3,0.247313,12.59400000000096,12.835881,0.25
9,task-10-9,vm2,0.343565,22.78099999999904,23.129975,0.3440000000009604
22,task-10-22,vm3,0.375933,24.64099999999962,25.018355,0.375
13,task-10-13,vm2,0.575492,43.67199999999866,44.252596,0.5780000000013388
26,task-1-26,vm3,12.561719,12.592999999997119,25.14961,12.56300000000192
17,task-10-17,vm2,23.129975,41.81300000000192,64.941214,23.125
21,task-1-21,vm2,44.253808,20.9220000000023,65.164966,44.25
25,task-10-25,vm2,64.941214,20.60900000000038,85.55338,64.93800000000192
29,task-10-29,vm2,65.164966,41.17199999999866,106.348458,65.1720000000023
4,task-10-4,vm1,88.051078,-1.0,121.440051,88.0470000000023
8,task-1-8,vm1,121.440051,55.76499999999942,177.207877,121.43800000000192
12,task-1-12,vm1,177.207877,0.4850000000005821,177.691545,177.20300000000134
16,task-10-16,vm1,177.691545,-1.0,208.442651,177.68800000000192
20,task-1-20,vm1,208.443668,2.4679999999971187,210.899759,208.43800000000192
24,task-1-24,vm1,210.899759,0.875,211.776435,210.90599999999904
28,task-10-28,vm1,211.776435,-1.0,242.592211,211.78099999999904
