index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm1,0.0,-1.0,35.0317,0.0
1,task-1-1,vm2,0.001537,0.625,0.618632,0.0
2,task-10-2,vm3,0.001537,11.4529999999977,11.452855,0.0
3,task-1-3,vm4,0.002546,0.23399999999674037,0.235274,0.0
5,task-1-5,vm2,0.005053,0.34399999999732245,0.337685,0.0
6,task-1-6,vm3,0.005053,11.718999999997322,11.722373,0.0
7,task-10-7,vm4,0.006061,6.25,6.253495,0.0
10,task-1-10,vm3,0.006061,11.593999999997322,11.589393,0.0
11,task-10-11,vm4,0.007068,24.26599999999962,24.258853,0.0
14,task-1-14,vm3,0.007068,11.843999999997322,11.849466,0.0
15,task-1-15,vm4,0.007068,12.296999999998661,12.295281,0.0
19,task-10-19,vm4,0.00806,12.18699999999808,12.198886,0.0
23,task-10-23,vm4,0.00806,18.29699999999866,18.316744,0.0
27,task-10-27,vm4,0.00806,30.2029999999977,30.22,0.0
9,task-10-9,vm2,0.338693,22.7970000000023,23.140143,0.34399999999732245
13,task-10-13,vm2,0.618632,43.53099999999904,44.161783,0.625
18,task-1-18,vm3,11.453844,0.5309999999990396,11.981784,11.43699999999808
22,task-10-22,vm3,11.589393,11.59400000000096,23.179617,11.5779999999977
26,task-1-26,vm3,11.72337,11.59400000000096,23.315517,11.7029999999977
17,task-10-17,vm2,23.140143,42.09299999999712,65.230378,23.125
4,task-10-4,vm1,35.0317,-1.0,81.892356,35.03099999999904
21,task-1-21,vm2,44.161783,21.29699999999866,65.45576,44.13999999999942
25,task-10-25,vm2,65.230378,21.110000000000582,86.336027,65.21799999999712
29,task-10-29,vm2,65.456327,43.01599999999962,108.474688,65.43699999999808
8,task-1-8,vm1,81.892356,13.2029999999977,95.099244,81.89099999999962
12,task-1-12,vm1,95.100238,4.328000000001339,99.418487,95.09399999999732
16,task-10-16,vm1,99.418487,-1.0,178.823193,99.40599999999904
20,task-1-20,vm1,178.823193,8.43800000000192,187.270181,178.81199999999808
24,task-1-24,vm1,187.271147,4.28099999999904,191.54862,187.25
28,task-10-28,vm1,191.549614,-1.0,223.001984,191.53099999999904
