index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm2,0.0,22.57799999999952,22.579488,0.0
1,task-1-1,vm4,0.0,0.26599999999962165,0.268212,0.0
2,task-10-2,vm3,0.0,11.313000000000102,11.316404,0.0
3,task-1-3,vm3,0.001348,11.5,11.506708,0.0
4,task-10-4,vm4,0.001348,6.593999999999141,6.601139,0.0
5,task-1-5,vm4,0.001348,0.8599999999987631,0.868096,0.0
6,task-1-6,vm4,0.001348,6.671999999998661,6.681157,0.0
7,task-10-7,vm4,0.00236,12.906999999999243,12.907721,0.0
8,task-1-8,vm4,0.00236,6.734999999998763,6.740403,0.0
9,task-10-9,vm4,0.003368,19.063000000000102,19.063021,0.0
10,task-1-10,vm2,0.003368,22.813000000000102,22.816408,0.0
11,task-10-11,vm3,0.003368,22.609999999998763,22.609178,0.0
12,task-1-12,vm3,0.003368,22.859999999998763,22.869789,0.0
13,task-10-13,vm4,0.004448,25.156999999999243,25.154679,0.0
17,task-10-17,vm1,0.004448,-1.0,66.497778,0.0
14,task-1-14,vm4,0.269214,25.061999999999898,25.337941,0.26599999999962165
15,task-1-15,vm4,0.869606,24.561999999999898,25.433809,0.8599999999987631
16,task-10-16,vm4,6.601139,24.938000000000102,31.542554,6.593999999999141
18,task-1-18,vm4,6.681157,24.96900000000096,31.651376,6.671999999998661
20,task-1-20,vm4,6.740403,25.0,31.737075,6.734999999998763
19,task-10-19,vm3,11.317514,22.73399999999856,34.047607,11.313000000000102
29,task-10-29,vm3,11.508217,33.6880000000001,45.195173,11.5
21,task-1-21,vm4,12.907721,18.90600000000086,31.823979,12.906999999999243
22,task-10-22,vm4,19.064196,18.96899999999914,38.039443,19.063000000000102
28,task-10-28,vm2,22.579488,22.906999999999243,45.495526,22.57799999999952
23,task-10-23,vm4,25.155675,19.15600000000086,44.309048,25.156999999999243
24,task-1-24,vm4,25.339099,19.01599999999962,44.350867,25.32799999999952
25,task-10-25,vm4,25.433809,25.125,50.544624,25.42199999999866
26,task-1-26,vm4,31.543555,19.15600000000086,50.700523,31.531999999999243
27,task-10-27,vm4,31.651376,25.20299999999952,56.843107,31.64099999999962
