index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm1,0.0,-1.0,99.79029,0.0
1,task-1-1,vm2,0.0,0.3279999999977008,0.337235,0.0
2,task-10-2,vm3,0.0,22.39099999999962,22.397152,0.0
3,task-1-3,vm4,0.00102,0.3129999999982829,0.312308,0.0
4,task-10-4,vm4,0.00102,13.187999999998283,13.191481,0.0
5,task-1-5,vm2,0.002021,0.5629999999982829,0.568457,0.0
8,task-1-8,vm4,0.002021,0.21899999999732245,0.218701,0.0
9,task-10-9,vm4,0.002021,6.812999999998283,6.820619,0.0
10,task-1-10,vm3,0.003019,33.67199999999866,33.680696,0.0
11,task-10-11,vm3,0.003019,33.54699999999866,33.547214,0.0
12,task-1-12,vm4,0.003019,13.390999999999622,13.388423,0.0
13,task-10-13,vm4,0.00402,19.79699999999866,19.798994,0.0
14,task-1-14,vm4,0.00502,13.28099999999904,13.28946,0.0
15,task-1-15,vm4,0.005691,19.89099999999962,19.899564,0.0
17,task-10-17,vm3,0.0062,11.312999999998283,11.309075,0.0
16,task-10-16,vm4,0.218701,25.764999999999418,25.994915,0.21899999999732245
18,task-1-18,vm4,0.312308,25.78099999999904,26.103056,0.3129999999982829
6,task-1-6,vm2,0.337235,0.4850000000005821,0.819695,0.3279999999977008
7,task-10-7,vm2,0.568457,22.562000000001717,23.123799,0.5629999999982829
20,task-1-20,vm2,0.820694,22.545999999998457,23.354833,0.8129999999982829
19,task-10-19,vm4,6.820619,25.40599999999904,32.213819,6.812999999998283
24,task-1-24,vm3,11.310076,22.5,33.815935,11.312999999998283
23,task-10-23,vm4,13.191481,25.139999999999418,38.33414,13.187999999998283
26,task-1-26,vm4,13.28946,25.14099999999962,38.428641,13.28099999999904
27,task-10-27,vm4,13.388423,31.09299999999712,44.480509,13.390999999999622
28,task-10-28,vm4,19.798994,30.75,50.556728,19.79699999999866
25,task-10-25,vm3,22.397152,22.625,45.01271,22.39099999999962
21,task-1-21,vm2,23.123799,0.46899999999732245,23.59616,23.125
22,task-10-22,vm2,23.354833,22.51600000000326,45.883024,23.35899999999674
29,task-10-29,vm1,99.79029,-1.0,154.765881,99.78099999999904
