index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm3,0.0,0.25,0.248054,0.0
1,task-1-1,vm4,0.001175,0.35900000000037835,0.354947,0.0
2,task-1-2,vm3,0.001175,0.39099999999962165,0.386657,0.0
3,task-1-3,vm3,0.002223,0.5159999999996217,0.519359,0.0
4,task-1-4,vm2,0.002764,0.35900000000037835,0.353948,0.0
5,task-1-5,vm4,0.002764,0.23400000000037835,0.229483,0.0
6,task-1-6,vm2,0.002764,0.6090000000003783,0.605614,0.0
8,task-1-8,vm3,0.004258,0.6560000000008586,0.652474,0.0
10,task-1-10,vm4,0.004764,0.4690000000009604,0.47726,0.0
15,task-1-15,vm1,0.004764,59.21900000000096,59.219772,0.0
27,task-4-27,vm4,0.004764,1.7340000000003783,1.742237,0.0
30,task-1-30,vm4,0.006074,0.7340000000003783,0.737322,0.0
31,task-1-31,vm4,0.006074,0.6090000000003783,0.613144,0.0
39,task-1-39,vm4,0.006074,1.8440000000009604,1.843811,0.0
45,task-1-45,vm4,0.007072,1.9220000000004802,1.924767,0.0
46,task-1-46,vm4,0.230732,1.7970000000004802,2.031699,0.23400000000037835
11,task-1-11,vm3,0.248054,0.5159999999996217,0.775192,0.25
7,task-10-7,vm2,0.353948,24.42200000000048,24.783721,0.35900000000037835
50,task-1-50,vm4,0.355951,1.735000000000582,2.088741,0.35900000000037835
14,task-1-14,vm3,0.387163,0.5310000000008586,0.925498,0.39099999999962165
54,task-1-54,vm4,0.47726,1.6869999999998981,2.164483,0.4690000000009604
19,task-1-19,vm3,0.519359,0.5470000000004802,1.065942,0.5159999999996217
9,task-1-9,vm2,0.605614,24.438000000000102,25.042746,0.6090000000003783
57,task-1-57,vm4,0.613144,1.625,2.243482,0.6090000000003783
20,task-1-20,vm3,0.652474,0.5319999999992433,1.196496,0.6560000000008586
59,task-1-59,vm4,0.737322,1.5939999999991414,2.324307,0.7340000000003783
28,task-1-28,vm3,0.775192,0.5619999999998981,1.327213,0.7659999999996217
29,task-1-29,vm3,0.925498,0.5470000000004802,1.464803,0.9220000000004802
35,task-1-35,vm3,1.067449,0.5149999999994179,1.584554,1.0630000000001019
36,task-5-36,vm3,1.196496,3.20299999999952,4.395228,1.1880000000001019
40,task-1-40,vm3,1.327213,3.2030000000013388,4.529964,1.3279999999995198
42,task-1-42,vm3,1.466221,3.186999999999898,4.657525,1.4690000000009604
43,task-1-43,vm3,1.584554,3.2190000000009604,4.791499,1.5779999999995198
62,task-1-62,vm4,1.742797,0.6720000000004802,2.405768,1.7340000000003783
64,task-1-64,vm4,1.843811,0.6559999999990396,2.49768,1.8440000000009604
65,task-1-65,vm4,1.924767,0.6720000000004802,2.600221,1.9220000000004802
66,task-1-66,vm4,2.032697,0.6719999999986612,2.700608,2.0310000000008586
74,task-1-74,vm4,2.088741,0.6869999999998981,2.789212,2.0940000000009604
83,task-1-83,vm4,2.164483,0.7189999999991414,2.87807,2.1560000000008586
84,task-1-84,vm4,2.243482,0.7350000000005821,2.968831,2.2340000000003783
86,task-1-86,vm4,2.324307,0.7190000000009604,3.053641,2.32799999999952
87,task-1-87,vm4,2.405768,0.7349999999987631,3.14682,2.4060000000008586
88,task-1-88,vm4,2.498699,0.7190000000009604,3.227592,2.5
94,task-4-94,vm4,2.600221,1.639999999999418,4.234061,2.5940000000009604
97,task-3-97,vm4,2.700608,2.110000000000582,4.811863,2.70299999999952
101,task-1-101,vm4,2.789212,2.125,4.911257,2.7810000000008586
102,task-1-102,vm4,2.87807,2.1090000000003783,4.991885,2.875
105,task-1-105,vm4,2.968831,2.1089999999985594,5.073074,2.9690000000009604
109,task-1-109,vm4,3.054645,2.125,5.167085,3.04700000000048
111,task-1-111,vm4,3.14682,2.125,5.26311,3.1409999999996217
113,task-1-113,vm4,3.227592,2.125,5.349006,3.2190000000009604
