index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm4,0.0,8.67200000000048,8.681152,0.0
1,task-5-1,vm4,0.001635,1.8130000000001019,1.808336,0.0
2,task-8-2,vm4,0.001635,18.813000000000102,18.814329,0.0
3,task-2-3,vm3,0.001635,8.71900000000096,8.721666,0.0
4,task-10-4,vm4,0.001635,10.51600000000144,10.51133,0.0
5,task-3-5,vm4,0.003116,10.71900000000096,10.723952,0.0
6,task-4-6,vm4,0.003116,11.985000000000582,11.987115,0.0
7,task-4-7,vm4,0.003116,19.65600000000086,19.664939,0.0
8,task-7-8,vm4,0.004367,19.29700000000048,19.305785,0.0
9,task-3-9,vm3,0.005367,18.813000000000102,18.813316,0.0
10,task-9-10,vm3,0.006455,17.67200000000048,17.667123,0.0
12,task-7-12,vm3,0.006455,23.985000000000582,23.982203,0.0
15,task-8-15,vm2,0.006455,36.57800000000134,36.580913,0.0
19,task-10-19,vm2,0.007572,22.360000000000582,22.354868,0.0
30,task-9-30,vm1,0.007572,-1.0,31.14928,0.0
11,task-1-11,vm4,1.808336,22.90600000000086,24.716846,1.8130000000001019
13,task-9-13,vm4,8.681152,21.25,29.93103,8.67200000000048
18,task-6-18,vm3,8.721666,19.375,28.089488,8.71900000000096
14,task-1-14,vm4,10.51233,19.5,30.011634,10.51600000000144
16,task-2-16,vm4,10.723952,19.5,30.214928,10.71900000000096
17,task-5-17,vm4,11.988115,19.546000000000276,31.531084,11.985000000000582
20,task-6-20,vm3,17.667123,14.390999999999622,32.066628,17.67200000000048
28,task-7-28,vm3,18.813316,18.85900000000038,37.673295,18.813000000000102
21,task-5-21,vm4,18.814329,14.311999999999898,33.125569,18.813000000000102
22,task-8-22,vm4,19.305785,17.875,37.172511,19.29700000000048
23,task-2-23,vm4,19.665941,17.75,37.404847,19.65600000000086
29,task-3-29,vm2,22.354868,16.73400000000038,39.096467,22.360000000000582
32,task-7-32,vm3,23.983576,18.78100000000086,42.774569,23.985000000000582
24,task-10-24,vm4,24.717846,18.625,43.349657,24.71900000000096
33,task-9-33,vm3,28.090486,25.75,53.847782,28.09400000000096
25,task-3-25,vm4,29.93103,15.54700000000048,45.473095,29.92200000000048
26,task-4-26,vm4,30.011634,14.625,44.645157,30.01600000000144
27,task-4-27,vm4,30.214928,16.14099999999962,46.358429,30.21900000000096
31,task-1-31,vm4,31.531084,14.938000000000102,46.468901,31.53100000000086
37,task-5-37,vm3,32.066628,22.140000000001237,54.205352,32.0630000000001
34,task-1-34,vm4,33.125569,13.453000000001339,46.582798,33.125
35,task-8-35,vm4,37.172511,15.313000000000102,52.493095,37.17200000000048
36,task-2-36,vm4,37.404847,16.125,53.536224,37.40600000000086
43,task-6-43,vm3,37.673295,20.46900000000096,58.149897,37.67200000000048
49,task-7-49,vm3,42.774569,20.20299999999952,62.976428,42.76600000000144
38,task-6-38,vm4,43.349657,9.29700000000048,52.636425,43.34400000000096
39,task-2-39,vm4,44.645157,8.57799999999952,53.222546,44.64100000000144
40,task-3-40,vm4,45.473095,8.375,53.853371,45.46900000000096
41,task-4-41,vm4,46.359429,8.296000000000276,54.664046,46.36000000000058
42,task-5-42,vm4,46.468901,9.79700000000048,56.274577,46.46900000000096
44,task-1-44,vm4,46.582798,9.813000000000102,56.391863,46.57800000000134
45,task-3-45,vm4,52.493763,4.5460000000002765,57.039075,52.48500000000058
46,task-4-46,vm4,52.637424,5.421999999998661,58.066839,52.64100000000144
47,task-9-47,vm4,53.222546,9.67200000000048,62.893766,53.21900000000096
48,task-6-48,vm4,53.536224,11.593999999999141,65.123245,53.53100000000086
