index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm3,0.0,12.171999999998661,12.180139,0.0
1,task-5-1,vm2,0.0,5.70299999999952,5.705277,0.0
2,task-8-2,vm3,0.0,7.811999999999898,7.814154,0.0
3,task-2-3,vm4,0.001328,6.57799999999952,6.58915,0.0
4,task-10-4,vm4,0.001328,6.296999999998661,6.307561,0.0
5,task-3-5,vm4,0.001328,7.20299999999952,7.201555,0.0
6,task-4-6,vm4,0.001328,8.186999999999898,8.189292,0.0
7,task-4-7,vm1,0.002647,31.15599999999904,31.167529,0.0
8,task-7-8,vm4,0.002647,11.218999999999141,11.216571,0.0
10,task-9-10,vm3,0.003644,21.90599999999904,21.918283,0.0
11,task-1-11,vm3,0.004647,22.04699999999866,22.057698,0.0
12,task-7-12,vm4,0.004647,14.85899999999856,14.858729,0.0
15,task-8-15,vm2,0.004647,19.92199999999866,19.927267,0.0
16,task-2-16,vm4,0.004647,21.65599999999904,21.660072,0.0
19,task-10-19,vm4,0.005749,21.375,21.3765,0.0
18,task-6-18,vm2,5.705277,22.25,27.954668,5.70299999999952
24,task-10-24,vm4,6.307561,21.42200000000048,27.718635,6.296999999998661
25,task-3-25,vm4,6.58915,21.71899999999914,28.300467,6.57799999999952
30,task-9-30,vm4,7.202548,26.03099999999904,33.234356,7.20299999999952
13,task-9-13,vm3,7.814154,24.01599999999962,31.829216,7.811999999999898
31,task-1-31,vm4,8.189292,25.14099999999962,33.33662,8.186999999999898
32,task-7-32,vm4,11.216571,25.07799999999952,36.308567,11.218999999999141
17,task-5-17,vm3,12.180139,22.640000000001237,34.819416,12.171999999998661
33,task-9-33,vm4,14.859722,26.32800000000134,41.1946,14.85899999999856
26,task-4-26,vm2,19.928265,11.609000000000378,31.529766,19.92199999999866
35,task-8-35,vm4,21.377831,23.82799999999952,45.201522,21.375
36,task-2-36,vm4,21.660072,23.75,45.403295,21.65599999999904
22,task-8-22,vm3,21.919289,20.54700000000048,42.471876,21.92199999999866
28,task-7-28,vm3,22.058243,25.98400000000038,48.041108,22.04699999999866
38,task-6-38,vm4,27.718635,19.85900000000038,47.576523,27.71899999999914
27,task-4-27,vm2,27.955677,7.07799999999952,35.039477,27.95299999999952
39,task-2-39,vm4,28.300467,19.54700000000048,47.853128,28.29699999999866
9,task-3-9,vm1,31.168532,16.968000000000757,48.145462,31.17199999999866
40,task-3-40,vm2,31.530761,5.531000000000859,37.059853,31.53099999999904
29,task-3-29,vm3,31.829216,17.23400000000038,49.072814,31.82799999999952
44,task-1-44,vm4,33.235357,14.71900000000096,47.954581,33.23399999999856
45,task-3-45,vm4,33.33662,15.20299999999952,48.531128,33.32799999999952
34,task-1-34,vm3,34.819416,14.375,49.197863,34.8119999999999
41,task-4-41,vm2,35.039477,5.57799999999952,40.609845,35.03099999999904
47,task-9-47,vm4,36.308567,17.140000000001237,53.440293,36.29699999999866
43,task-6-43,vm2,37.059853,11.5,48.574223,37.0619999999999
46,task-4-46,vm2,40.609845,11.54700000000048,52.153443,40.60899999999856
48,task-6-48,vm4,41.1946,14.438000000000102,55.626248,41.1869999999999
42,task-5-42,vm3,42.471876,9.546000000000276,52.023297,42.46899999999914
49,task-7-49,vm4,45.201522,13.390999999999622,58.59215,45.20299999999952
14,task-1-14,vm1,48.145462,4.156999999999243,52.308008,48.13999999999942
20,task-6-20,vm1,52.308008,-1.0,135.629072,52.29699999999866
21,task-5-21,vm1,135.629072,-1.0,169.414687,135.625
23,task-2-23,vm1,169.414687,27.71900000000096,197.12485,169.40599999999904
37,task-5-37,vm1,197.12485,-1.0,230.072004,197.125
